transaction_id,customer_id,product_id,amount,quantity,transaction_date,channel
T07042,C0330,P076,617.37,5,2023-10-17,Offline
T06776,C0011,P008,784.9,4,2023-10-17,Mobile
T03053,C0258,P043,639.13,7,2023-10-17,Online
T04127,C0102,P039,225.17,1,2023-10-17,Mobile
T04348,C0092,P054,1214.39,1,2023-10-17,Offline
T06848,C0460,P048,788.25,3,2023-10-18,Mobile
T03732,C0417,P038,455.93,9,2023-10-18,Online
T07761,C0422,P025,752.44,3,2023-10-18,Mobile
T04196,C0009,P066,843.28,6,2023-10-18,Mobile
T05565,C0294,P014,835.16,9,2023-10-18,Mobile
T02328,C0410,P090,802.42,2,2023-10-19,Online
T01764,C0417,P054,626.05,4,2023-10-19,Offline
T06114,C0172,P037,1132.84,8,2023-10-19,Online
T06212,C0452,P070,1100.91,9,2023-10-19,Offline
T05684,C0300,P033,1350.45,2,2023-10-19,Online
T01253,C0291,P022,1235.16,4,2023-10-19,Online
T03390,C0158,P097,767.38,8,2023-10-19,Mobile
T07914,C0328,P020,635.21,4,2023-10-19,Offline
T00423,C0265,P084,198.24,1,2023-10-20,Mobile
T00688,C0050,P023,1783.55,1,2023-10-20,Mobile
T03197,C0360,P051,304.77,5,2023-10-20,Mobile
T06401,C0492,P078,620.03,3,2023-10-21,Online
T02267,C0028,P038,536.97,3,2023-10-21,Mobile
T03237,C0436,P024,248.82,9,2023-10-21,Offline
T00530,C0451,P057,751.49,3,2023-10-21,Offline
T06539,C0308,P053,1022.75,2,2023-10-21,Online
T03968,C0091,P028,1778.57,1,2023-10-21,Mobile
T07571,C0483,P088,369.85,7,2023-10-22,Mobile
T02087,C0005,P074,400.83,1,2023-10-22,Online
T02544,C0384,P097,275.59,1,2023-10-22,Online
T07076,C0428,P049,393.93,3,2023-10-22,Online
T03103,C0376,P057,1042.81,3,2023-10-22,Online
T07748,C0134,P091,303.16,6,2023-10-22,Online
T01588,C0199,P017,492.33,9,2023-10-22,Online
T03900,C0083,P080,2722.11,9,2023-10-23,Online
T04595,C0433,P069,528.94,7,2023-10-23,Online
T01921,C0171,P072,854.24,3,2023-10-23,Mobile
T07787,C0302,P044,734.95,2,2023-10-23,Offline
T03872,C0374,P043,608.92,8,2023-10-23,Online
T07744,C0489,P083,316.16,5,2023-10-23,Offline
T03726,C0350,P087,856.28,2,2023-10-23,Offline
T02961,C0248,P096,1106.32,3,2023-10-23,Online
T07788,C0261,P002,936.35,5,2023-10-23,Online
T03274,C0483,P014,1759.75,4,2023-10-24,Online
T00670,C0427,P035,647.41,2,2023-10-24,Mobile
T04844,C0277,P012,1458.62,2,2023-10-24,Mobile
T03730,C0329,P087,959.61,7,2023-10-24,Online
T06996,C0477,P016,3773.56,6,2023-10-24,Offline
T03478,C0259,P047,350.05,2,2023-10-24,Online
T05695,C0258,P078,990.01,1,2023-10-25,Online
T00130,C0383,P053,3019.95,7,2023-10-25,Online
T02776,C0197,P022,268.55,10,2023-10-26,Online
T02915,C0140,P034,330.86,9,2023-10-26,Offline
T01157,C0171,P062,83.38,4,2023-10-26,Online
T06793,C0270,P062,2013.75,5,2023-10-27,Offline
T07721,C0005,P008,1502.73,6,2023-10-27,Offline
T03434,C0230,P080,972.39,4,2023-10-27,Mobile
T04049,C0362,P079,1115.56,2,2023-10-27,Mobile
T04525,C0220,P045,1063.65,9,2023-10-27,Online
T01429,C0060,P088,1578.62,7,2023-10-27,Mobile
T03540,C0337,P060,1480.6,9,2023-10-27,Mobile
T05257,C0006,P094,1013.69,7,2023-10-28,Offline
T01498,C0234,P018,1791.61,4,2023-10-29,Offline
T04895,C0176,P067,407.38,8,2023-10-29,Offline
T06922,C0223,P023,476.31,1,2023-10-29,Offline
T06384,C0387,P064,1215.69,6,2023-10-29,Offline
T05439,C0248,P062,1629.14,1,2023-10-29,Mobile
T06788,C0482,P088,645.71,4,2023-10-29,Online
T00279,C0298,P080,584.22,7,2023-10-29,Online
T06929,C0020,P071,720.36,2,2023-10-30,Online
T01710,C0072,P004,1583.37,8,2023-10-30,Offline
T04080,C0016,P072,3115.52,7,2023-10-30,Mobile
T01971,C0450,P036,1115.05,10,2023-10-30,Offline
T01011,C0208,P100,139.52,8,2023-10-30,Mobile
T04062,C0205,P085,291.24,7,2023-10-31,Online
T01486,C0050,P044,980.9,3,2023-10-31,Offline
T06432,C0086,P020,989.75,7,2023-10-31,Offline
T02859,C0097,P067,380.76,4,2023-10-31,Online
T05445,C0291,P076,1177.99,7,2023-10-31,Online
T07019,C0277,P083,374.46,3,2023-10-31,Offline
T00942,C0476,P025,376.98,3,2023-10-31,Online
T04873,C0034,P039,277.84,4,2023-10-31,Online
T03052,C0143,P050,1610.55,3,2023-10-31,Offline
T06098,C0464,P023,105.07,4,2023-10-31,Offline
T05648,C0413,P090,85.67,4,2023-11-01,Mobile
T07226,C0415,P034,360.63,10,2023-11-01,Online
T07421,C0497,P029,926.53,7,2023-11-02,Online
T04291,C0011,P004,720.72,6,2023-11-02,Offline
T02573,C0054,P015,520.85,7,2023-11-02,Online
T01312,C0091,P049,621.51,1,2023-11-02,Offline
T01962,C0362,P096,885.95,8,2023-11-02,Online
T00798,C0438,P089,798.8,2,2023-11-03,Online
T01879,C0081,P071,2396.44,6,2023-11-03,Online
T03991,C0363,P077,51.18,10,2023-11-03,Online
T01610,C0007,P029,554.17,3,2023-11-03,Mobile
T06997,C0128,P045,452.38,10,2023-11-03,Mobile
T00372,C0323,P021,924.33,2,2023-11-03,Offline
T01407,C0370,P062,2463.98,2,2023-11-03,Offline
T02139,C0418,P091,1484.1,1,2023-11-04,Online
T06452,C0472,P002,1691.86,8,2023-11-04,Online
T03761,C0390,P049,805.09,1,2023-11-04,Offline
T02463,C0192,P039,1336.52,3,2023-11-04,Offline
T00076,C0150,P068,1033.47,9,2023-11-04,Offline
T04043,C0425,P022,695.43,4,2023-11-04,Offline
T00472,C0203,P038,1565.96,1,2023-11-04,Offline
T04959,C0152,P062,1760.52,6,2023-11-04,Mobile
T04144,C0149,P054,852.6,9,2023-11-04,Offline
T02280,C0245,P032,1383.77,2,2023-11-04,Mobile
T07808,C0022,P069,753.49,8,2023-11-05,Offline
T00211,C0078,P039,1254.04,1,2023-11-05,Online
T02971,C0451,P061,419.73,2,2023-11-05,Offline
T07986,C0221,P032,1196.75,4,2023-11-05,Mobile
T02517,C0434,P027,1918.45,9,2023-11-05,Offline
T03701,C0270,P058,855.21,6,2023-11-05,Online
T02347,C0254,P070,464.55,2,2023-11-05,Online
T04293,C0481,P083,691.42,7,2023-11-05,Online
T04590,C0106,P092,515.63,5,2023-11-05,Online
T06587,C0050,P062,1038.13,7,2023-11-06,Mobile
T02553,C0208,P070,2424.9,1,2023-11-06,Online
T00836,C0322,P029,2584.46,10,2023-11-06,Offline
T06024,C0342,P029,1122.85,3,2023-11-06,Offline
T06574,C0312,P058,846.2,10,2023-11-06,Offline
T05988,C0072,P049,384.87,7,2023-11-07,Offline
T00916,C0086,P056,1983.98,3,2023-11-07,Mobile
T04271,C0280,P053,1037.34,9,2023-11-07,Mobile
T06976,C0264,P026,5108.8,2,2023-11-07,Offline
T04758,C0227,P052,907.97,3,2023-11-07,Online
T06463,C0151,P097,718.93,9,2023-11-07,Mobile
T04093,C0011,P048,494.24,3,2023-11-07,Online
T07365,C0411,P093,1153.93,9,2023-11-07,Mobile
T02081,C0183,P090,832.32,4,2023-11-08,Online
T04813,C0305,P029,1231.79,9,2023-11-08,Online
T01128,C0046,P055,255.02,6,2023-11-08,Offline
T03389,C0226,P055,1156.01,9,2023-11-08,Online
T00216,C0012,P092,3514.81,5,2023-11-08,Online
T05411,C0267,P045,1323.2,7,2023-11-08,Mobile
T05224,C0464,P071,1006.65,6,2023-11-09,Online
T02935,C0062,P060,616.17,8,2023-11-09,Offline
T00812,C0116,P093,586.55,7,2023-11-09,Online
T02168,C0386,P068,811.06,6,2023-11-09,Online
T04224,C0221,P087,919.41,8,2023-11-09,Online
T03893,C0092,P079,323.96,7,2023-11-10,Mobile
T05096,C0442,P010,1402.51,5,2023-11-10,Mobile
T00148,C0162,P011,948.3,7,2023-11-10,Offline
T03748,C0162,P010,729.2,8,2023-11-10,Mobile
T06196,C0197,P018,1249.98,4,2023-11-10,Offline
T06242,C0232,P035,662.59,10,2023-11-11,Mobile
T02679,C0326,P083,1058.96,9,2023-11-11,Online
T06107,C0208,P023,1854.37,5,2023-11-11,Offline
T06785,C0253,P005,406.14,4,2023-11-11,Online
T01019,C0346,P005,443.26,6,2023-11-11,Online
T06204,C0308,P060,1301.83,3,2023-11-11,Online
T03645,C0436,P050,179.73,2,2023-11-11,Mobile
T00721,C0038,P060,2710.97,10,2023-11-11,Mobile
T00082,C0089,P080,189.58,4,2023-11-12,Mobile
T06964,C0058,P047,1137.23,7,2023-11-12,Offline
T05596,C0333,P011,837.56,1,2023-11-12,Mobile
T02691,C0327,P045,1083.67,6,2023-11-12,Online
T01766,C0383,P018,560.96,8,2023-11-13,Online
T03676,C0328,P021,888.09,10,2023-11-13,Offline
T05924,C0343,P083,1726.06,7,2023-11-13,Offline
T02263,C0398,P057,351.62,3,2023-11-13,Online
T00416,C0334,P043,463.17,10,2023-11-13,Mobile
T00580,C0372,P096,1132.26,2,2023-11-13,Offline
T06911,C0455,P015,897.48,6,2023-11-13,Mobile
T06855,C0178,P067,735.4,5,2023-11-13,Offline
T00448,C0217,P095,709.09,3,2023-11-13,Offline
T05184,C0353,P045,326.02,9,2023-11-13,Online
T03543,C0024,P022,837.57,6,2023-11-13,Online
T01516,C0051,P034,927.21,4,2023-11-14,Mobile
T05136,C0460,P073,1920.4,8,2023-11-14,Offline
T07238,C0221,P062,709.81,2,2023-11-14,Online
T04248,C0455,P023,370.42,1,2023-11-14,Online
T06293,C0403,P071,2381.16,10,2023-11-14,Online
T03684,C0272,P013,1006.04,2,2023-11-14,Offline
T05994,C0386,P002,871.32,2,2023-11-14,Offline
T00171,C0072,P091,535.86,8,2023-11-14,Offline
T03411,C0057,P023,926.43,1,2023-11-15,Online
T02432,C0495,P057,227.65,4,2023-11-15,Mobile
T02155,C0475,P027,1345.83,5,2023-11-15,Mobile
T04962,C0383,P075,362.06,7,2023-11-15,Mobile
T07902,C0027,P017,1055.57,4,2023-11-16,Mobile
T01734,C0370,P099,724.41,7,2023-11-16,Offline
T07784,C0486,P045,362.44,8,2023-11-16,Offline
T03834,C0035,P039,301.3,8,2023-11-16,Offline
T03842,C0465,P026,121.15,8,2023-11-16,Offline
T00866,C0247,P047,1056.76,2,2023-11-16,Mobile
T03131,C0174,P003,501.57,8,2023-11-16,Offline
T07583,C0105,P051,2794.45,9,2023-11-16,Offline
T01956,C0018,P092,361.57,9,2023-11-16,Mobile
T03282,C0311,P006,103.79,8,2023-11-17,Mobile
T02571,C0376,P087,58.85,2,2023-11-17,Offline
T03511,C0007,P092,1113.27,7,2023-11-17,Offline
T00221,C0179,P092,521.44,10,2023-11-17,Mobile
T00848,C0491,P096,1162.95,4,2023-11-18,Mobile
T04432,C0148,P034,367.1,8,2023-11-18,Offline
T00401,C0340,P057,2558.93,7,2023-11-18,Offline
T00701,C0451,P071,1432.45,10,2023-11-18,Mobile
T00234,C0430,P086,259.95,6,2023-11-18,Online
T00817,C0443,P036,431.63,8,2023-11-18,Offline
T02166,C0026,P024,430.44,5,2023-11-19,Offline
T01174,C0374,P037,523.91,9,2023-11-20,Mobile
T07834,C0276,P043,597.33,3,2023-11-20,Online
T00708,C0393,P034,709.66,4,2023-11-20,Offline
T03581,C0420,P057,629.51,1,2023-11-20,Mobile
T01595,C0362,P016,3014.84,2,2023-11-20,Offline
T00714,C0342,P013,721.15,3,2023-11-20,Offline
T01709,C0298,P038,2462.91,7,2023-11-20,Offline
T02526,C0103,P006,2650.02,7,2023-11-20,Offline
T07635,C0164,P068,1362.71,3,2023-11-20,Online
T07952,C0472,P038,645.43,10,2023-11-20,Mobile
T05134,C0325,P059,707.01,1,2023-11-20,Mobile
T04746,C0178,P064,1695.06,2,2023-11-21,Online
T07272,C0344,P097,644.33,6,2023-11-21,Offline
T03798,C0114,P053,1549.82,10,2023-11-21,Offline
T03417,C0391,P009,907.97,4,2023-11-21,Mobile
T05785,C0040,P028,789.38,8,2023-11-21,Offline
T03350,C0416,P047,190.33,3,2023-11-21,Online
T01394,C0333,P006,1017.23,4,2023-11-21,Online
T03784,C0306,P060,801.78,1,2023-11-22,Mobile
T01913,C0117,P025,1308.98,5,2023-11-22,Offline
T07482,C0311,P090,450.05,1,2023-11-22,Online
T03366,C0390,P024,220.5,9,2023-11-22,Mobile
T04339,C0149,P048,393.47,3,2023-11-22,Offline
T06129,C0393,P051,965.07,10,2023-11-22,Offline
T06399,C0462,P030,1280.26,1,2023-11-22,Online
T02477,C0234,P057,1230.1,4,2023-11-23,Mobile
T01146,C0270,P008,295.55,10,2023-11-23,Mobile
T03817,C0276,P076,1939.28,4,2023-11-23,Offline
T05179,C0369,P089,1907.16,6,2023-11-23,Offline
T01681,C0117,P095,1468.25,2,2023-11-24,Offline
T01948,C0327,P052,2642.93,7,2023-11-24,Online
T06374,C0235,P062,1403.03,1,2023-11-24,Online
T03705,C0212,P093,1399.02,3,2023-11-24,Online
T03615,C0094,P087,2312.69,2,2023-11-24,Mobile
T01825,C0475,P035,1156.76,3,2023-11-24,Offline
T06150,C0255,P047,1280.81,8,2023-11-24,Offline
T06149,C0257,P097,1242.08,8,2023-11-24,Online
T05996,C0091,P080,1086.3,10,2023-11-25,Mobile
T07963,C0281,P099,91.37,6,2023-11-25,Mobile
T01669,C0456,P039,1539.5,7,2023-11-25,Mobile
T06394,C0275,P080,134.8,4,2023-11-25,Online
T07134,C0336,P020,1506.19,3,2023-11-25,Offline
T07763,C0168,P040,1365.17,3,2023-11-25,Mobile
T03081,C0196,P054,1480.89,2,2023-11-26,Offline
T01100,C0069,P006,1308.81,5,2023-11-26,Mobile
T03023,C0472,P085,900.21,10,2023-11-26,Online
T06373,C0112,P016,517.95,1,2023-11-26,Offline
T02648,C0287,P094,60.27,8,2023-11-26,Offline
T01371,C0401,P023,658.37,4,2023-11-26,Offline
T01909,C0025,P037,235.27,9,2023-11-26,Offline
T01604,C0500,P083,1616.7,6,2023-11-26,Online
T00576,C0177,P006,363.03,9,2023-11-26,Online
T00427,C0082,P088,1463.43,9,2023-11-26,Mobile
T07372,C0448,P004,1023.99,5,2023-11-27,Offline
T00074,C0447,P019,275.66,10,2023-11-27,Online
T05618,C0456,P087,667.6,6,2023-11-27,Online
T06713,C0472,P061,1309.49,6,2023-11-28,Offline
T00510,C0193,P073,1388.48,8,2023-11-28,Offline
T06718,C0116,P061,1279.63,6,2023-11-28,Mobile
T02697,C0100,P013,145.79,6,2023-11-28,Mobile
T00715,C0250,P064,1361.39,4,2023-11-28,Offline
T04300,C0370,P018,1259.84,9,2023-11-28,Offline
T05200,C0099,P055,506.8,5,2023-11-28,Offline
T04886,C0439,P083,759.23,10,2023-11-28,Mobile
T02799,C0244,P091,507.39,5,2023-11-28,Offline
T00589,C0132,P002,321.52,10,2023-11-28,Online
T05302,C0190,P087,1058.98,1,2023-11-29,Mobile
T00292,C0402,P023,1013.16,8,2023-11-29,Online
T02991,C0095,P010,290.18,2,2023-11-29,Mobile
T00182,C0219,P088,855.39,8,2023-11-29,Online
T00128,C0149,P077,1206.29,10,2023-11-29,Mobile
T04299,C0017,P045,585.07,5,2023-11-29,Online
T07085,C0124,P019,300.9,1,2023-11-29,Offline
T05321,C0372,P092,361.8,3,2023-11-30,Online
T02626,C0262,P004,418.22,7,2023-11-30,Online
T04967,C0450,P084,561.12,10,2023-11-30,Mobile
T04201,C0209,P085,2289.14,3,2023-12-01,Online
T06300,C0450,P013,343.36,9,2023-12-01,Offline
T01326,C0294,P030,517.5,8,2023-12-01,Online
T02452,C0299,P085,1025.58,2,2023-12-02,Offline
T07987,C0081,P079,350.8,5,2023-12-02,Online
T04161,C0225,P054,265.57,3,2023-12-02,Online
T07762,C0256,P024,557.19,8,2023-12-02,Offline
T06309,C0128,P007,1205.0,10,2023-12-02,Offline
T02957,C0357,P087,789.45,2,2023-12-02,Mobile
T05234,C0022,P067,236.43,6,2023-12-03,Offline
T03391,C0460,P065,927.3,6,2023-12-03,Offline
T01578,C0238,P017,177.79,7,2023-12-03,Offline
T00592,C0098,P078,643.88,3,2023-12-03,Online
T00843,C0138,P066,1423.38,7,2023-12-03,Offline
T05827,C0100,P069,828.85,6,2023-12-03,Online
T00565,C0461,P084,1404.63,8,2023-12-03,Offline
T03283,C0154,P006,294.28,3,2023-12-03,Mobile
T03347,C0373,P062,514.07,7,2023-12-03,Mobile
T01123,C0388,P098,737.95,1,2023-12-04,Offline
T05945,C0176,P083,281.08,7,2023-12-04,Mobile
T01605,C0140,P045,266.52,10,2023-12-04,Mobile
T05834,C0108,P094,448.0,6,2023-12-04,Offline
T07020,C0196,P075,837.88,6,2023-12-04,Offline
T01746,C0343,P026,929.53,2,2023-12-04,Online
T00386,C0459,P062,195.63,1,2023-12-05,Online
T00785,C0302,P060,2895.94,2,2023-12-05,Mobile
T05173,C0457,P086,2443.89,5,2023-12-05,Online
T04548,C0432,P073,1277.22,3,2023-12-05,Online
T01619,C0045,P021,411.16,2,2023-12-05,Offline
T05691,C0138,P053,800.81,7,2023-12-06,Mobile
T05986,C0400,P074,517.9,6,2023-12-06,Online
T06955,C0489,P010,1087.23,5,2023-12-06,Mobile
T06259,C0034,P089,1102.58,2,2023-12-06,Mobile
T06906,C0208,P087,2064.44,10,2023-12-06,Offline
T04466,C0196,P077,2328.27,5,2023-12-06,Online
T07520,C0260,P051,1189.37,8,2023-12-06,Offline
T04836,C0431,P021,1645.43,6,2023-12-06,Offline
T01995,C0181,P009,1216.64,5,2023-12-07,Online
T07616,C0217,P036,63.53,7,2023-12-07,Mobile
T07498,C0027,P067,1329.35,8,2023-12-07,Offline
T05027,C0372,P014,753.59,1,2023-12-07,Online
T00013,C0186,P043,1540.58,1,2023-12-07,Online
T05469,C0109,P037,113.94,5,2023-12-07,Offline
T02723,C0024,P002,974.09,2,2023-12-07,Mobile
T00842,C0337,P084,455.72,5,2023-12-07,Offline
T05914,C0199,P044,1466.09,10,2023-12-08,Offline
T06080,C0128,P073,635.72,10,2023-12-08,Offline
T00918,C0345,P004,725.26,9,2023-12-08,Offline
T04463,C0163,P004,601.4,2,2023-12-08,Offline
T00775,C0082,P009,1043.82,4,2023-12-08,Mobile
T02423,C0175,P068,1000.84,7,2023-12-08,Offline
T03573,C0136,P081,444.46,4,2023-12-08,Online
T03909,C0414,P075,455.27,2,2023-12-09,Online
T03568,C0024,P099,105.3,10,2023-12-09,Online
T07324,C0207,P096,1149.65,10,2023-12-09,Offline
T04837,C0056,P019,213.56,2,2023-12-09,Online
T03505,C0061,P011,623.85,7,2023-12-09,Online
T04226,C0306,P046,2807.38,2,2023-12-09,Offline
T02754,C0433,P039,265.86,3,2023-12-09,Online
T01295,C0036,P063,1458.84,3,2023-12-10,Offline
T07396,C0157,P084,684.61,3,2023-12-10,Offline
T05399,C0273,P040,747.86,1,2023-12-10,Mobile
T06927,C0316,P048,427.46,3,2023-12-10,Offline
T06795,C0361,P066,1296.72,4,2023-12-10,Online
T01171,C0025,P035,789.3,3,2023-12-10,Offline
T07577,C0378,P061,274.35,4,2023-12-10,Online
T06625,C0099,P005,195.15,5,2023-12-10,Online
T05528,C0462,P013,846.31,3,2023-12-11,Online
T07699,C0331,P007,769.1,3,2023-12-11,Offline
T01479,C0363,P074,961.01,9,2023-12-11,Offline
T02241,C0308,P063,482.07,1,2023-12-11,Offline
T04152,C0173,P052,455.88,6,2023-12-11,Mobile
T04041,C0095,P100,356.62,7,2023-12-12,Offline
T07732,C0113,P085,2063.7,3,2023-12-12,Offline
T00276,C0187,P091,254.0,1,2023-12-12,Offline
T02927,C0333,P043,621.11,4,2023-12-12,Offline
T02018,C0205,P018,2523.29,9,2023-12-12,Online
T05980,C0323,P075,744.7,2,2023-12-12,Online
T03468,C0140,P094,519.55,7,2023-12-12,Online
T04887,C0318,P062,2626.31,9,2023-12-12,Online
T00784,C0399,P051,2374.92,7,2023-12-12,Offline
T04628,C0240,P070,749.42,10,2023-12-13,Offline
T00004,C0493,P049,1619.47,9,2023-12-13,Offline
T06475,C0371,P048,186.99,6,2023-12-13,Online
T06565,C0323,P097,1470.74,6,2023-12-13,Offline
T01673,C0299,P056,622.02,6,2023-12-13,Online
T07288,C0069,P062,1070.03,5,2023-12-14,Online
T07069,C0400,P009,2367.46,5,2023-12-14,Offline
T06447,C0262,P028,1194.27,7,2023-12-14,Mobile
T07538,C0456,P063,787.65,7,2023-12-14,Offline
T06915,C0330,P006,1165.75,3,2023-12-15,Offline
T07144,C0395,P047,1470.95,10,2023-12-15,Mobile
T01504,C0004,P004,661.14,6,2023-12-15,Offline
T01552,C0374,P009,349.11,9,2023-12-15,Offline
T00493,C0498,P053,1687.79,5,2023-12-15,Online
T01448,C0063,P075,398.79,5,2023-12-15,Offline
T05252,C0221,P085,842.42,6,2023-12-15,Mobile
T03185,C0447,P035,310.93,6,2023-12-15,Online
T07065,C0144,P028,1475.05,1,2023-12-16,Online
T04469,C0393,P039,359.65,6,2023-12-16,Online
T06724,C0406,P095,780.76,8,2023-12-17,Online
T01306,C0267,P078,604.65,10,2023-12-17,Offline
T05079,C0330,P085,1274.54,5,2023-12-17,Online
T03045,C0211,P054,1868.58,7,2023-12-17,Offline
T03266,C0147,P003,516.4,10,2023-12-17,Mobile
T07657,C0220,P020,92.4,4,2023-12-17,Mobile
T02956,C0008,P051,836.2,8,2023-12-17,Online
T07046,C0484,P065,1751.51,8,2023-12-17,Offline
T01997,C0405,P028,969.28,1,2023-12-18,Offline
T05216,C0065,P070,2088.84,9,2023-12-18,Online
T04878,C0368,P059,422.01,4,2023-12-18,Mobile
T05338,C0495,P064,614.24,9,2023-12-18,Online
T06630,C0301,P040,805.71,1,2023-12-18,Online
T00893,C0471,P045,698.91,3,2023-12-19,Mobile
T00675,C0302,P009,245.79,10,2023-12-19,Offline
T00608,C0089,P099,646.66,1,2023-12-19,Offline
T03691,C0240,P013,2450.91,1,2023-12-19,Online
T03664,C0274,P078,2306.85,6,2023-12-20,Offline
T04592,C0315,P003,719.85,9,2023-12-20,Mobile
T04421,C0152,P003,562.24,8,2023-12-20,Offline
T05775,C0389,P084,383.95,4,2023-12-20,Online
T03845,C0047,P018,873.5,9,2023-12-20,Online
T01415,C0495,P094,768.52,10,2023-12-20,Offline
T00681,C0213,P064,719.37,3,2023-12-20,Offline
T07402,C0084,P087,260.15,3,2023-12-21,Online
T07584,C0338,P088,1572.18,7,2023-12-21,Mobile
T07490,C0275,P089,95.75,6,2023-12-21,Offline
T05541,C0246,P048,2509.63,5,2023-12-21,Offline
T06990,C0374,P070,2140.01,3,2023-12-21,Online
T05177,C0042,P006,1205.56,5,2023-12-21,Online
T00919,C0436,P011,412.69,8,2023-12-22,Online
T05334,C0079,P093,334.19,7,2023-12-22,Offline
T05894,C0339,P072,194.46,7,2023-12-22,Mobile
T02416,C0485,P038,544.67,6,2023-12-22,Online
T07352,C0234,P088,1674.03,7,2023-12-22,Offline
T06045,C0095,P090,896.48,9,2023-12-22,Online
T04399,C0405,P066,714.41,9,2023-12-23,Offline
T04130,C0062,P052,1058.14,2,2023-12-23,Online
T03795,C0349,P077,1423.29,6,2023-12-23,Online
T00686,C0323,P009,370.27,6,2023-12-23,Offline
T06003,C0162,P048,1288.63,6,2023-12-23,Mobile
T03805,C0301,P093,1572.25,10,2023-12-24,Offline
T03003,C0433,P089,140.91,1,2023-12-25,Offline
T04026,C0138,P070,2104.34,7,2023-12-25,Online
T04757,C0389,P015,890.62,8,2023-12-25,Online
T01648,C0121,P072,2701.17,5,2023-12-25,Mobile
T04378,C0379,P012,478.59,3,2023-12-25,Offline
T04181,C0210,P041,1082.4,8,2023-12-25,Mobile
T06972,C0244,P012,1931.21,9,2023-12-25,Mobile
T05891,C0083,P057,993.92,9,2023-12-25,Offline
T02560,C0354,P055,301.66,2,2023-12-26,Online
T06509,C0045,P082,1610.19,6,2023-12-26,Offline
T04318,C0317,P003,429.37,10,2023-12-26,Offline
T07927,C0149,P040,1068.67,2,2023-12-26,Mobile
T04802,C0247,P087,786.11,7,2023-12-26,Offline
T01642,C0056,P089,446.44,4,2023-12-26,Online
T02236,C0063,P051,956.52,9,2023-12-26,Offline
T02472,C0022,P007,888.26,2,2023-12-26,Mobile
T00025,C0298,P022,636.62,5,2023-12-26,Mobile
T04383,C0156,P024,627.49,1,2023-12-27,Offline
T02755,C0086,P053,719.06,10,2023-12-27,Offline
T07533,C0462,P042,900.16,1,2023-12-27,Offline
T02703,C0225,P023,706.2,3,2023-12-27,Online
T06905,C0428,P005,1587.16,2,2023-12-27,Mobile
T07131,C0167,P042,2128.28,6,2023-12-27,Offline
T06280,C0075,P076,100.04,8,2023-12-27,Online
T06830,C0011,P075,467.56,7,2023-12-27,Online
T05397,C0056,P022,286.86,9,2023-12-27,Online
T04801,C0387,P078,258.41,9,2023-12-27,Mobile
T04199,C0084,P081,308.4,3,2023-12-27,Mobile
T01569,C0012,P072,499.87,7,2023-12-27,Offline
T07926,C0384,P064,971.53,1,2023-12-28,Online
T00005,C0085,P056,1138.04,5,2023-12-28,Online
T07704,C0026,P006,3011.59,5,2023-12-28,Mobile
T06202,C0256,P061,517.76,4,2023-12-28,Offline
T07984,C0186,P007,831.83,4,2023-12-28,Offline
T02922,C0390,P009,1555.29,8,2023-12-28,Offline
T06526,C0366,P097,928.5,2,2023-12-28,Mobile
T01390,C0194,P064,644.36,10,2023-12-28,Offline
T00920,C0327,P003,580.52,10,2023-12-29,Offline
T07558,C0169,P012,766.35,10,2023-12-29,Online
T03300,C0128,P098,1276.78,4,2023-12-29,Mobile
T01388,C0308,P035,844.11,1,2023-12-29,Offline
T01262,C0159,P073,1649.77,6,2023-12-29,Mobile
T05064,C0420,P012,91.52,3,2023-12-29,Mobile
T02361,C0106,P081,687.22,9,2023-12-30,Offline
T07660,C0337,P027,901.47,3,2023-12-30,Online
T01033,C0408,P094,813.74,10,2023-12-30,Mobile
T06573,C0217,P012,259.34,9,2023-12-30,Offline
T03710,C0130,P069,901.75,8,2023-12-30,Offline
T05454,C0087,P053,1686.37,2,2023-12-31,Online
T04849,C0276,P004,2017.73,10,2023-12-31,Online
T06556,C0385,P029,495.61,5,2023-12-31,Online
T01150,C0189,P081,964.8,6,2023-12-31,Offline
T07717,C0144,P022,930.02,9,2024-01-01,Online
T03944,C0086,P089,571.56,9,2024-01-01,Online
T03574,C0334,P041,523.15,5,2024-01-01,Mobile
T03305,C0382,P035,215.98,4,2024-01-01,Offline
T00629,C0081,P080,253.35,1,2024-01-02,Online
T05217,C0201,P052,2570.54,8,2024-01-02,Offline
T01016,C0007,P002,475.12,6,2024-01-02,Online
T01421,C0075,P011,797.96,8,2024-01-02,Offline
T00691,C0441,P015,217.12,10,2024-01-02,Online
T05220,C0007,P099,1097.12,9,2024-01-02,Offline
T03298,C0095,P086,684.94,3,2024-01-02,Online
T02046,C0105,P044,198.74,10,2024-01-02,Offline
T03007,C0220,P093,871.08,8,2024-01-03,Offline
T00941,C0338,P035,581.46,5,2024-01-03,Offline
T03567,C0095,P088,820.82,6,2024-01-03,Offline
T06317,C0450,P033,1568.71,5,2024-01-03,Online
T02589,C0050,P012,2207.84,2,2024-01-03,Mobile
T00190,C0456,P048,884.28,5,2024-01-03,Online
T06723,C0024,P073,599.5,3,2024-01-03,Online
